,Coef.,Std.Err.,t,P>|t|,[0.025,0.975]
Intercept,6.84176470588234,0.04541241184365522,150.6584748116221,0.0,6.752545028372002,6.930984383392677
"C(education, Treatment(reference='ED0-2'))[T.ED3_4]",0.40529411764706297,0.06422284872936977,6.310746497012952,6.062640884569525e-10,0.2791184396813902,0.5314697956127357
"C(education, Treatment(reference='ED0-2'))[T.ED5-8]",0.765294117647054,0.06422284872936977,11.916228146028613,4.9236955586830587e-29,0.6391184396813813,0.8914697956127268
